EVENT_ID_CNTY,EVENT_DATE,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,REGION,COUNTRY,LOCATION,LATITUDE,LONGITUDE,SOURCE_SCALE,FATALITIES
IDN3924,31-Mar-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Patikraja,-7.471,109.18,National,0
IDN3940,31-Mar-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Sidodadi,2.987,99.58,National,0
IDN3931,01-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Rancanumpang,-6.961,107.709,National,0
IDN3933,02-Apr-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Romangpolong,-5.205,119.49,National,0
IDN3932,02-Apr-20,Strategic developments,Change to group/activity,Government of Indonesia (2014-),Southeast Asia,Indonesia,Jakarta,-6.215,106.845,National,0
IDN3935,03-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Cot Madhi,5.519,95.409,National,0
IDN3937,03-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Colo,-6.663,110.898,National,0
IDN3934,03-Apr-20,Strategic developments,Change to group/activity,Police Forces of Indonesia (2014-),Southeast Asia,Indonesia,Surabaya,-7.249,112.751,National,0
IDN3936,03-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Bakalankrapyak,-6.794,110.827,National,0
IDN3938,04-Apr-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Losari,-5.145,119.409,National,0
IDN3939,04-Apr-20,Violence against civilians,Attack,Unidentified Armed Group (Indonesia),Southeast Asia,Indonesia,East Lakitan,-1.703,100.761,National,0
IDN3943,06-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Waena,-2.592,140.634,National,0
IDN3942,06-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Haurpanggung,-7.201,107.904,National,0
IDN3945,07-Apr-20,Protests,Protest with intervention,Protesters (Indonesia),Southeast Asia,Indonesia,Pangeran,-3.296,114.586,National,0
IDN3944,07-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,South Krembangan,-7.238,112.736,National,0
IDN3948,08-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Massi,-4.877,139.464,National,0
IDN3947,08-Apr-20,Protests,Protest with intervention,Protesters (Indonesia),Southeast Asia,Indonesia,Magersari,-7.443,112.709,National,0
IDN3950,09-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Bandarjo,-7.117,110.407,National,0
IDN3962,10-Apr-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Mulyorejo,-7.266,112.78,National,0
IDN3958,10-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Gadingrejo,-7.631,112.898,National,0
IDN3954,10-Apr-20,Strategic developments,Change to group/activity,Government of Indonesia (2014-),Southeast Asia,Indonesia,Jakarta,-6.215,106.845,National,0
IDN3955,11-Apr-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,Mahawu,1.516,124.85,National,0
IDN3963,11-Apr-20,Violence against civilians,Attack,Police Forces of Indonesia (2014-),Southeast Asia,Indonesia,Labuan Bajo,-8.441,119.87,National,0
IDN3968,13-Apr-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Wania,-4.686,136.812,National,0
IDN3966,13-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Lubuk Pakam,3.559,98.873,National,0
IDN3967,13-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Gunung Sari,-8.51,116.11,National,0
IDN3970,15-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Kediri,-8.643,116.146,National,0
IDN3971,16-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Bakauheni,-5.871,105.754,National,0
IDN3972,17-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Wek II,1.38,99.269,National,0
IDN3973,17-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Padangbai,-8.53,115.508,National,0
IDN3974,18-Apr-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,Letung,3.004,105.717,National,0
IDN3978,21-Apr-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,Aur Tajungkang Tengah Sawah,-0.304,100.372,National,1
IDN3979,22-Apr-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Sawagumu,-0.884,131.313,National,0
IDN3980,23-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Serangan,-8.732,115.226,National,0
IDN3981,24-Apr-20,Strategic developments,Change to group/activity,Government of Indonesia (2014-),Southeast Asia,Indonesia,Jakarta,-6.215,106.845,National,0
IDN3989,27-Apr-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,Jati,-6.191,106.894,National,0
IDN3991,27-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Sukahati,-6.492,106.812,National,0
IDN3993,28-Apr-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Wori,1.592,124.859,National,0
IDN3999,01-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Mambuliling,-2.906,119.364,National,0
IDN3996,01-May-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Lelilef Sawai,0.515,127.963,National,0
IDN3997,01-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Jurumudi Baru,-6.149,106.679,National,0
IDN4005,06-May-20,Protests,Protest with intervention,Protesters (Indonesia),Southeast Asia,Indonesia,Silalas,3.605,98.671,National,0
IDN4009,12-May-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,Sukaramai,0.528,101.445,National,0
IDN4010,12-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Benda,-6.769,106.806,National,0
IDN4011,12-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Uritetu,-3.693,128.183,National,0
IDN4107,12-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Sindang Jaya,-6.9,107.682,National,0
IDN4013,13-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Marikurubu,0.791,127.36,National,0
IDN4014,13-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Tegal Boto Lor,-8.171,113.71,National,0
IDN4015,14-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Mangkung,-8.832,116.194,National,0
IDN4019,15-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Silolo,3.21,97.316,National,0
IDN4028,18-May-20,Protests,Protest with intervention,Protesters (Indonesia),Southeast Asia,Indonesia,Bintan,1.668,101.446,National,0
IDN4027,18-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Tanah Merah,3.521,97.799,National,0
IDN4031,19-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Sunggal,3.578,98.616,National,0
IDN4033,20-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Duduksampeyan,-7.156,112.513,National,0
IDN4037,21-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Baluring,-8.276,123.697,National,0
IDN4041,22-May-20,Violence against civilians,Attack,TPNPB: West Papua National Liberation Army,Southeast Asia,Indonesia,Wandai,-3.778,136.699,National,1
IDN4044,23-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Jumbak,-1.245,101.824,National,0
IDN4046,24-May-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,Lipubogu,0.996,121.701,National,0
IDN4048,24-May-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,Kaliboja,-7.197,109.61,National,0
IDN4047,24-May-20,Violence against civilians,Attack,Unidentified Armed Group (Indonesia),Southeast Asia,Indonesia,Bonto Sinala,-5.31,120.074,National,1
IDN4049,25-May-20,Violence against civilians,Attack,Police Forces of Indonesia (2014-),Southeast Asia,Indonesia,Hamadi,-2.566,140.709,Other,1
IDN4050,25-May-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Hamadi,-2.566,140.709,Other,0
IDN4052,26-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Sugiharjo,3.66,98.811,National,0
IDN4054,27-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Laimu,-3.305,129.769,National,0
IDN4056,27-May-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Kedai Ledang,2.964,99.642,National,0
IDN4058,28-May-20,Protests,Protest with intervention,Protesters (Indonesia),Southeast Asia,Indonesia,Karangrejo,-7.068,112.58,National,0
IDN4057,28-May-20,Violence against civilians,Attack,Police Forces of Indonesia (2014-),Southeast Asia,Indonesia,Kel Rijali,-3.689,128.185,National,0
IDN4065,31-May-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Parumaan,-8.466,122.441,National,0
IDN4064,31-May-20,Violence against civilians,Attack,Police Forces of Indonesia (2014-),Southeast Asia,Indonesia,Maumere,-8.626,122.214,National,0
IDN4067,01-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Uneng City,-8.617,122.206,National,0
IDN4069,02-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Sekaran,-7.046,110.393,National,0
IDN4070,02-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Kutajaya,-6.76,106.781,National,0
IDN4071,02-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Bone,-2.554,120.325,National,0
IDN4072,03-Jun-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,South Maricaya,-5.154,119.421,National,0
IDN4073,03-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Bungo Tanjung,-1.872,102.436,National,0
IDN4085,04-Jun-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Surabaya,-7.249,112.751,National,0
IDN4075,04-Jun-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,Mamunyu,-2.703,118.924,National,0
IDN4078,04-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Marga Jaya,-6.242,106.994,National,0
IDN4081,05-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Kel Silale,-3.698,128.176,National,0
IDN4079,05-Jun-20,Violence against civilians,Attack,Police Forces of Indonesia (2014-),Southeast Asia,Indonesia,Welek,-1.194,132.003,National,0
IDN4082,05-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Ngedukelu,-8.786,120.975,National,0
IDN4086,07-Jun-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,Losari,-5.145,119.409,Regional,0
IDN4088,08-Jun-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Maccini Gusung,-5.138,119.426,National,0
IDN4095,08-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Kedak,-7.825,111.948,National,0
IDN4089,08-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Alue Dua,4.524,97.938,National,0
IDN4093,08-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Sindang Jaya,-6.9,107.682,National,0
IDN4094,08-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Kembangan,-7.17,112.604,National,0
IDN4091,08-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Harapan Baru,-0.558,117.113,National,0
IDN4097,09-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Sindang Jaya,-6.9,107.682,National,0
IDN4098,10-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Cileungsi Kidul,-6.41,106.971,National,0
IDN4100,11-Jun-20,Riots,Mob violence,Rioters (Indonesia),Southeast Asia,Indonesia,Waru,-6.97,113.563,National,0
IDN4104,11-Jun-20,Protests,Protest with intervention,Protesters (Indonesia),Southeast Asia,Indonesia,Kaimana,-3.664,133.765,New media,0
IDN4106,12-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Pasar Minggu,-6.294,106.838,National,0
IDN4108,12-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Menang Raya,-3.522,104.911,National,0
IDN4114,14-Jun-20,Protests,Protest with intervention,Protesters (Indonesia),Southeast Asia,Indonesia,Kel Honipopu,-3.696,128.178,National,0
IDN4118,15-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Bukit Harapan,-3.982,119.643,National,0
IDN4117,15-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Ujung Tanoh Darat,4.156,96.198,National,0
IDN4131,18-Jun-20,Protests,Protest with intervention,Protesters (Indonesia),Southeast Asia,Indonesia,Margahayu,-6.254,107.011,National,0
IDN4129,18-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Mekar Sari,2.896,99.525,National,0
IDN4139,22-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Enarotali,-3.93,136.376,National,0
IDN4138,22-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Gelora,-6.21,106.794,National,0
IDN4144,23-Jun-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Puuwatu,-3.965,122.471,National,0
IDN4141,23-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Madatte,-3.405,119.305,National,0
IDN4142,23-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Pucang Sewu,-7.288,112.752,National,0
IDN4140,23-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Tidung,-5.168,119.437,National,0
IDN4145,24-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Kel Honipopu,-3.696,128.178,National,0
IDN4150,25-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Jatake,-6.2,106.573,National,0
IDN4160,26-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Romangpolong,-5.205,119.49,National,0
IDN4164,26-Jun-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Talang Panjang,-4.219,102.682,National,0
IDN4166,27-Jun-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Kel Benteng,-3.708,128.16,National,0
IDN4181,29-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Mlangsen,-6.979,111.412,National,0
IDN4169,29-Jun-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Mompang Julu,0.919,99.56,National,0
IDN4172,29-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,South Meruya,-6.211,106.73,National,0
IDN4190,30-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Citarum,-6.905,107.616,National,0
IDN4189,30-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Jatimulya,-6.45,106.826,National,0
IDN4184,30-Jun-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Konda,-4.096,122.447,National,0
IDN4191,30-Jun-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Hedam,-2.599,140.648,National,0
IDN4188,30-Jun-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Kotabangon,0.738,124.321,National,0
IDN4193,01-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Bedilan,-7.161,112.653,National,0
IDN4275,01-Jul-20,Protests,Protest with intervention,Protesters (Indonesia),Southeast Asia,Indonesia,Makassar,-5.149,119.432,National,0
IDN4208,02-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Kepatihan,-7.544,112.233,National,0
IDN4207,02-Jul-20,Riots,Violent demonstration,Rioters (Indonesia),Southeast Asia,Indonesia,Sidodadi,2.987,99.58,National,0
IDN4205,02-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Kel Honipopu,-3.696,128.178,National,0
IDN4202,02-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Gelora,-6.21,106.794,National,0
IDN4198,02-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Banta-Bantaeng,-5.163,119.425,National,0
IDN4220,03-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Bonggoeya,-4.004,122.505,National,0
IDN4219,03-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Citarum,-6.905,107.616,National,0
IDN4211,03-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Caturtunggal,-7.778,110.387,National,0
IDN4210,03-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Sinrijala,-5.138,119.439,National,0
IDN4212,03-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Darma,-3.402,119.328,National,0
IDN4213,03-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Embong Kaliasin,-7.268,112.743,National,0
IDN4234,06-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Tamalanrea Jaya,-5.144,119.495,National,0
IDN4235,06-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Tidung,-5.168,119.437,National,0
IDN4245,07-Jul-20,Protests,Protest with intervention,Protesters (Indonesia),Southeast Asia,Indonesia,Uritetu,-3.693,128.183,National,0
IDN4249,08-Jul-20,Protests,Peaceful protest,Protesters (Indonesia),Southeast Asia,Indonesia,Bukit Baling,-1.351,103.477,National,0
